513080,507715,20130106235856,2.3885054,56
507715,9,20130107022317,0.0079,57
507715,507717,20130107022317,2.3801054,57
10,10,20121008125323,0.004,58
10,10,20121008125323,0.0753958,58
10,507718,20130107022317,162.24,59
10,10,20130107022317,0.0087153,59
10,10,20121008125323,0.0723958,60
10,10,20121008125323,1.9256042,60
10,10,20121008125323,4.0,61
10,10,20121008125323,0.3976,61
1100571,10,20121203073748,0.2981,62
507718,10,20121203073748,4.7374995,63
10,10,20121203074019,7.2242058,64
10,26557,20121225021910,0.75,65
10,10,20121225021910,143.249,65
10,10,20121225040914,0.73891,66
665520,507719,20130101233519,1.3997793,67
665520,665521,20130101233519,0.0078,67
507719,507720,20130107022317,1.3913793,68
507719,9,20130107022317,0.0079,68
6,507722,20130107021833,0.6006544,69
6,6,20130107021833,2.2350956,69
507722,507723,20130107022317,0.3001544,70
507722,6,20130107022317,0.3,70
6,507722,20130107022317,0.6006544,71
6,6,20130107022317,0.8998456,71
6,1046,20130106173953,0.0025,72
6,6,20130106173953,1.2015,72
508307,11,20130107021833,0.0187694,73
508307,6,20130107021833,0.06,73
11,507725,20130107022317,0.0107701,74
11,6,20130107022317,0.06,74
319,11,20130107015459,0.004539,75
319,6,20130107015459,0.04,75
175,11,20130107020801,0.0479618,76
175,6,20130107020801,0.06,76
6,11,20130107022317,0.1197309,77
6,6,20130107022317,2.0378033,77
6,299,20130106233012,0.5077748,78
6,6,20130106233012,2.0985342,78
6,8,20130107022317,0.0316316,79
6,6,20130107022317,0.9501336,79
6,353,20130107005110,0.03864,80
6,6,20130107005110,0.9527652,80
528489,507729,20130106164359,0.9514934,81
528489,278,20130106164359,0.004,81
507729,507730,20130107022317,0.9429934,82
507729,3,20130107022317,0.008,82
6,8,20130107022317,0.0242012,83
6,6,20130107022317,0.7021597,83
6,517626,20130106181153,0.0,84
6,6,20130106181153,0.7073609,84
507731,6,20130106203147,0.02,85
507731,507731,20130106203147,0.0017097,85
6,507731,20130107022317,0.03864,86
6,6,20130107022317,0.6411809,86
6,9338,20130104064327,0.0195385,87
6,6,20130104064327,0.6608209,87
6,507702,20130107021833,0.540539,88
6,6,20130107021833,0.6075203,88
507702,6,20130107022317,0.08,89
507702,507702,20130107022317,0.460039,89
6,507702,20130107022317,0.1598078,90
6,6,20130107022317,0.8031372,90
6,521889,20130106185536,0.0039444,91
6,6,20130106185536,0.883945,91
508268,507733,20130107021833,0.167809,92
508268,6,20130107021833,1.213,92
507733,507734,20130107022317,0.117309,93
507733,6,20130107022317,0.05,93
6,507733,20130107022317,0.0996924,94
6,6,20130107022317,0.7103165,94
6,512041,20130106214710,0.0128757,95
6,6,20130106214710,0.7610089,95
6,507681,20130107022317,0.001,96
6,6,20130107022317,0.298,96
6,508269,20130107021833,0.0,97
6,6,20130107021833,0.099,97
6,12,20130107022317,0.0795539,98
6,6,20130107022317,0.6941461,98
6,111,20130107021833,0.002,99
6,6,20130107021833,0.497,99
6,114,20130107021833,0.0003,100
6,6,20130107021833,0.1587,100
12,6,20130107021833,0.02,101
12,507888,20130107021833,0.057485,101
507702,6,20130107021833,0.01,102
507702,6,20130107021833,0.01,102
507702,507702,20130107021833,0.4796544,102
507702,6,20130107022317,0.25,103
507702,507702,20130107022317,0.2291544,103
6,507702,20130107022317,0.00075,104
6,6,20130107022317,0.24825,104
509454,509455,20130107015459,5.2051,105
509454,13,20130107015459,0.38,105
13,507742,20130107022317,0.2595,106
13,14,20130107022317,0.12,106
507723,15,20130107022317,0.1496544,107
507723,6,20130107022317,0.15,107
16,6,20130107021833,0.01,108
16,16,20130107021833,0.34751,108
6,16,20130107022317,0.0,109
6,6,20130107022317,0.2871,109
6,508281,20130107021833,0.0009,110
6,6,20130107021833,0.2781,110
17,13,20121216151938,0.75,111
17,17,20121216151938,5.06,111
17,13,20130107022317,4.73,112
17,17,20130107022317,0.33,112
6,507723,20130107022317,0.00025,113
6,6,20130107022317,0.14875,113
30,507749,20130107011103,0.2803829,114
507749,507750,20130107022317,0.2718829,115
507749,3,20130107022317,0.008,115
8,8,20130107015730,0.0001759,116
8,6,20130107015730,0.0315,116
8,6,20130107022317,0.0274,117
8,507751,20130107022317,6.39e-05,117
8,6,20130107022317,0.02,117
8,6,20130107022317,0.02,117
8,6,20130107021833,0.022,118
8,6,20130107021833,0.02,118
8,8,20130107021833,0.0010135,118
8,6,20130107021833,0.02,118
6,8,20130107021833,0.0242012,119
6,6,20130107021833,13.360147,119
6,8,20130107021208,0.0242012,120
6,6,20130107021208,0.502457,120
6,8,20130107022317,0.0288468,121
6,6,20130107022317,0.9920532,121
6,531427,20130106033043,0.0045,122
6,6,20130106033043,0.9945,122
6,8,20130107022317,0.022444,123
6,6,20130107022317,0.8705865,123
6,3212,20130106081648,0.01907,124
6,6,20130106081648,0.8740304,124
6,8,20130107022317,0.0242012,125
6,6,20130107022317,0.6174078,125
6,1998,20130106181153,0.7790167,126
6,6,20130106181153,0.622609,126
6,15,20130107021833,0.1998848,127
6,6,20130107021833,10.5349905,127
15,507753,20130107022317,0.0993848,128
15,6,20130107022317,0.1,128
6,15,20130107022317,0.0,129
6,6,20130107022317,0.099,129
6,507702,20130107022317,0.0,130
6,6,20130107022317,0.099,130
507753,15,20130107022317,0.0488848,131
507753,6,20130107022317,0.05,131
6,15,20130106051507,0.0015,132
6,6,20130106051507,0.9115446,132
15,18,20130107022317,0.0100036,133
15,6,20130107022317,0.2,133
114,15,20130107021833,0.0009644,134
114,6,20130107021833,0.16,134
6,15,20130107020801,0.002,135
6,6,20130107020801,0.497,135
6,15,20130107021833,0.0075,136
6,6,20130107021833,1.5915,136
6,15,20130107022317,0.4002696,137
6,6,20130107022317,0.4895824,137
6,507894,20130106212059,0.0,138
6,6,20130106212059,0.690852,138
201,19,20130107020437,0.0030078,139
201,20,20130107020437,0.1,139
19,507759,20130107022317,0.0005078,140
19,20,20130107022317,0.05,140
508279,19,20130107021833,0.05,141
508279,508279,20130107021833,0.049,141
597319,507761,20130104120914,0.1765477,142
597319,8623,20130104120914,0.0044,142
507761,507762,20130107022317,0.0028,143
507761,507763,20130107022317,0.1732477,143
507764,6,20130107021833,0.16,144
507764,507764,20130107021833,0.0447314,144
6,507764,20130107022317,0.0003,145
6,6,20130107022317,0.2457,145
6,16,20130107021833,0.0,146
6,6,20130107021833,0.009,146
6,507702,20130107021833,0.0,147
6,6,20130107021833,0.009,147
6,508308,20130107021833,0.0,148
6,6,20130107021833,0.069,148
21,28,20130106100625,0.09,149
21,2806,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,2827,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,2803,20130106100625,0.09,149
21,2812,20130106100625,0.09,149
21,2890,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,2803,20130106100625,0.09,149
21,2807,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,2826,20130106100625,0.09,149
21,2884,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,2804,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,2813,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,2809,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,2825,20130106100625,0.09,149
21,2884,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,2804,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,2805,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,2805,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,2808,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,2806,20130106100625,0.09,149
21,2808,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,2890,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,2807,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,2802,20130106100625,0.09,149
21,2801,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,2890,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,2811,20130106100625,0.09,149
21,2802,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,2810,20130106100625,0.09,149
21,2801,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,2812,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,2811,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,28,20130106100625,0.09,149
21,2810,20130106100625,0.09,149
21,2809,20130106100625,0.09,149
21,2890,20130106100625,0.09,149
21,21,20130106100625,0.016483,149
21,507765,20130107022317,0.09,150
21,507766,20130107022317,0.09,150
21,507767,20130107022317,0.09,150
21,507768,20130107022317,0.09,150
21,507769,20130107022317,0.09,150
21,507770,20130107022317,0.09,150
21,507771,20130107022317,0.09,150
21,507772,20130107022317,0.09,150
21,507773,20130107022317,0.09,150
21,507774,20130107022317,0.09,150
21,507775,20130107022317,0.09,150
21,507776,20130107022317,0.09,150
21,507777,20130107022317,0.09,150
21,507778,20130107022317,0.09,150
21,507779,20130107022317,0.09,150
21,507780,20130107022317,0.09,150
21,507781,20130107022317,0.09,150
21,507782,20130107022317,0.09,150
21,507783,20130107022317,0.09,150
21,507784,20130107022317,0.09,150
21,507785,20130107022317,0.09,150
21,507786,20130107022317,0.09,150
21,507787,20130107022317,0.09,150
21,507788,20130107022317,0.09,150
21,507789,20130107022317,0.09,150
21,507790,20130107022317,0.09,150
21,507791,20130107022317,0.09,150
21,507792,20130107022317,0.09,150
21,507793,20130107022317,0.09,150
21,507794,20130107022317,0.09,150
21,507795,20130107022317,0.09,150
21,507796,20130107022317,0.09,150
21,507797,20130107022317,0.09,150
21,507798,20130107022317,0.09,150
21,507799,20130107022317,0.09,150
21,507800,20130107022317,0.09,150
21,507801,20130107022317,0.09,150
21,507802,20130107022317,0.09,150
21,507803,20130107022317,0.09,150
21,507804,20130107022317,0.09,150
21,507805,20130107022317,0.09,150
21,507806,20130107022317,0.09,150
21,507807,20130107022317,0.09,150
21,507808,20130107022317,0.09,150
21,507809,20130107022317,0.09,150
21,507810,20130107022317,0.09,150
21,507811,20130107022317,0.09,150
21,507812,20130107022317,0.09,150
21,507813,20130107022317,0.09,150
21,507814,20130107022317,0.09,150
21,507815,20130107022317,0.09,150
21,507816,20130107022317,0.09,150
21,507817,20130107022317,0.09,150
21,507818,20130107022317,0.09,150
21,507819,20130107022317,0.09,150
21,507820,20130107022317,0.09,150
21,507821,20130107022317,0.09,150
21,507822,20130107022317,0.09,150
21,507823,20130107022317,0.09,150
21,507824,20130107022317,0.09,150
21,507825,20130107022317,0.09,150
21,507826,20130107022317,0.09,150
21,507827,20130107022317,0.09,150
21,507828,20130107022317,0.09,150
21,507829,20130107022317,0.09,150
21,507830,20130107022317,0.09,150
21,507831,20130107022317,0.09,150
21,507832,20130107022317,0.09,150
21,507833,20130107022317,0.09,150
21,507834,20130107022317,0.09,150
21,507835,20130107022317,0.09,150
21,507836,20130107022317,0.09,150
21,507837,20130107022317,0.09,150
21,507838,20130107022317,0.09,150
21,507839,20130107022317,0.09,150
21,507840,20130107022317,0.09,150
21,507841,20130107022317,0.09,150
21,507842,20130107022317,0.09,150
21,507843,20130107022317,0.09,150
21,507844,20130107022317,0.09,150
21,507845,20130107022317,0.09,150
21,507846,20130107022317,0.09,150
21,507847,20130107022317,0.09,150
21,507848,20130107022317,0.09,150
21,507849,20130107022317,0.09,150
21,507850,20130107022317,0.09,150
21,507851,20130107022317,0.09,150
21,507852,20130107022317,0.09,150
21,507853,20130107022317,0.09,150
21,507854,20130107022317,0.09,150
21,507855,20130107022317,0.09,150
21,507856,20130107022317,0.09,150
21,507857,20130107022317,0.09,150
21,507858,20130107022317,0.09,150
21,507859,20130107022317,0.09,150
21,507860,20130107022317,0.09,150
21,507861,20130107022317,0.09,150
21,507862,20130107022317,0.09,150
21,507863,20130107022317,0.09,150
21,507864,20130107022317,0.09,150
21,507865,20130107022317,0.09,150
21,507866,20130107022317,0.09,150
21,507867,20130107022317,0.09,150
21,507868,20130107022317,0.09,150
21,507869,20130107022317,0.09,150
21,507870,20130107022317,0.09,150
21,507871,20130107022317,0.09,150
21,507872,20130107022317,0.09,150
21,507873,20130107022317,0.09,150
21,507874,20130107022317,0.09,150
21,507875,20130107022317,0.09,150
21,507876,20130107022317,0.09,150
21,507877,20130107022317,0.09,150
21,507878,20130107022317,0.09,150
21,507879,20130107022317,0.09,150
21,21,20130107022317,0.020983,150
2825,2813,20130106134226,0.06,151
2825,21,20130106134226,0.109,151
28,2749,20130106134226,0.0153185,152
28,21,20130106134226,0.109,152
2827,28,20130106134226,0.0108674,153
2827,21,20130106134226,0.109,153
2826,28,20130106134226,0.01,154
2826,21,20130106134226,0.109,154
28,533050,20130106134630,0.1205,155
28,21,20130106134630,0.109,155
2809,2748,20130106134630,0.0705,156
2809,21,20130106134630,0.109,156
2810,2752,20130106134630,0.0705,157
2810,21,20130106134630,0.109,157
2801,2751,20130106134630,0.0705,158
2801,21,20130106134630,0.109,158
2803,2756,20130106134630,0.0705,159
2803,21,20130106134630,0.109,159
2808,2751,20130106134630,0.0705,160
2808,21,20130106134630,0.109,160
2804,2748,20130106134630,0.0705,161
2804,21,20130106134630,0.109,161
2802,2753,20130106134630,0.0705,162
2802,21,20130106134630,0.109,162
2812,28,20130106134630,0.0705,163
2812,21,20130106134630,0.109,163
2813,2756,20130106134630,0.0405,164
2813,21,20130106134630,0.109,164
28,2756,20130106134630,0.0113674,165
28,21,20130106134630,0.109,165
2806,2750,20130106134630,0.0705,166
2806,21,20130106134630,0.109,166
2807,2750,20130106134630,0.0705,167
2807,21,20130106134630,0.109,167
2811,2753,20130106134630,0.0705,168
2811,21,20130106134630,0.109,168
2805,2752,20130106134630,0.0705,169
2805,21,20130106134630,0.109,169
533108,532143,20130106141055,1490.931331,170
533108,21,20130106141055,0.109,170
533109,532153,20130106141055,1222.9007821,171
533109,21,20130106141055,0.109,171
533114,532163,20130106141055,1023.1731833,172
533114,21,20130106141055,0.109,172
533115,532165,20130106141055,972.3457318,173
533115,21,20130106141055,0.109,173
533116,532188,20130106141055,509.0975013,174
533116,21,20130106141055,0.109,174
533117,532190,20130106141055,501.3310453,175
533117,21,20130106141055,0.109,175
533118,532205,20130106141055,469.6629662,176
533118,21,20130106141055,0.109,176
533156,532241,20130106141055,96.961,177
533156,21,20130106141055,0.109,177
533206,532268,20130106141055,66.891,178
533206,21,20130106141055,0.109,178
28,532271,20130106141055,29.891,179
28,21,20130106141055,0.109,179
533251,532272,20130106141055,16.30657,180
533251,21,20130106141055,0.109,180
533256,532928,20130106141055,15.3905,181
533256,21,20130106141055,0.109,181
28,532932,20130106141055,13.600158,182
28,21,20130106141055,0.109,182
532928,532292,20130106142207,15.281,183
532928,21,20130106142207,0.109,183
532932,532293,20130106142207,13.490658,184
532932,21,20130106142207,0.109,184
533090,532277,20130106142207,1.6715,185
533090,21,20130106142207,0.109,185
532925,533090,20130106142207,1.781,186
532925,21,20130106142207,0.109,186
533092,532280,20130106142207,0.6715,187
533092,21,20130106142207,0.109,187
532956,533092,20130106142207,0.781,188
532956,21,20130106142207,0.109,188
2746,2694,20130106142207,0.0145,189
2746,21,20130106142207,0.109,189
2749,28,20130106142207,0.0103185,190
2749,21,20130106142207,0.109,190
533026,2749,20130106142207,0.0105,191
533026,21,20130106142207,0.109,191
28,533026,20130106142207,0.1205,192
28,21,20130106142207,0.109,192
28,2746,20130106142207,0.061,193
28,21,20130106142207,0.109,193
2748,2749,20130106142207,0.0315,194
2748,21,20130106142207,0.109,194
2751,2749,20130106142207,0.0315,195
2751,21,20130106142207,0.109,195
2750,2746,20130106142207,0.0315,196
2750,21,20130106142207,0.109,196
2752,2749,20130106142207,0.0315,197
2752,21,20130106142207,0.109,197
2753,2746,20130106142207,0.0315,198
2753,21,20130106142207,0.109,198
2756,2694,20130106142207,0.0128674,199
2756,21,20130106142207,0.109,199
533050,867,20130106142207,0.011,200
533050,21,20130106142207,0.109,200
28,532925,20130106142207,1.8905,201
28,21,20130106142207,0.109,201
28,532956,20130106142207,0.8905,202
28,21,20130106142207,0.109,202
532311,2531,20130106142641,0.9184,203
532311,21,20130106142641,0.109,203
532310,532311,20130106142641,1.0279,204
532310,21,20130106142641,0.109,204
532309,532310,20130106142641,1.1374,205
532309,21,20130106142641,0.109,205
532279,532309,20130106142641,1.2469,206
532279,21,20130106142641,0.109,206
2694,28,20130106142641,0.0103674,207
2694,21,20130106142641,0.109,207
28,529287,20130106142641,4.0499233,208
28,21,20130106142641,0.109,208
28,532279,20130106142641,1.3564,209
28,21,20130106142641,0.109,209
532292,531907,20130106142641,15.1715,210
532292,21,20130106142641,0.109,210
532293,28,20130106142641,13.381158,211
532293,21,20130106142641,0.109,211
532291,2531,20130106142641,8.382,212
532291,21,20130106142641,0.109,212
532143,532144,20130106142641,1490.822331,213
532143,21,20130106142641,0.109,213
532290,532291,20130106142641,8.4915,214
532290,21,20130106142641,0.109,214
532153,532154,20130106142641,1222.7917821,215
532153,21,20130106142641,0.109,215
532163,532164,20130106142641,1023.0641833,216
532163,21,20130106142641,0.109,216
532165,532166,20130106142641,972.2367318,217
532165,21,20130106142641,0.109,217
532188,532189,20130106142641,508.9885013,218
532188,21,20130106142641,0.109,218
532190,532191,20130106142641,501.2220453,219
532190,21,20130106142641,0.109,219
532205,532206,20130106142641,469.5539662,220
532205,21,20130106142641,0.109,220
532241,532242,20130106142641,96.8515,221
532241,21,20130106142641,0.109,221
532268,527945,20130106142641,66.7815,222
532268,21,20130106142641,0.109,222
532271,527991,20130106142641,29.7815,223
532271,21,20130106142641,0.109,223
532272,528007,20130106142641,16.19707,224
532272,21,20130106142641,0.109,224
532314,2694,20130106142641,0.029,225
532314,21,20130106142641,0.109,225
532313,532314,20130106142641,0.1385,226
532313,21,20130106142641,0.109,226
532312,532313,20130106142641,0.248,227
532312,21,20130106142641,0.109,227
532308,532312,20130106142641,0.3575,228
532308,21,20130106142641,0.109,228
532307,532308,20130106142641,0.467,229
532307,21,20130106142641,0.109,229
532306,532307,20130106142641,0.5765,230
532306,21,20130106142641,0.109,230
532305,532306,20130106142641,0.686,231
532305,21,20130106142641,0.109,231
532304,532305,20130106142641,0.7955,232
532304,21,20130106142641,0.109,232
532303,532304,20130106142641,0.905,233
532303,21,20130106142641,0.109,233
532302,532303,20130106142641,1.0145,234
532302,21,20130106142641,0.109,234
532301,532302,20130106142641,1.124,235
532301,21,20130106142641,0.109,235
532300,532301,20130106142641,1.2335,236
532300,21,20130106142641,0.109,236
532299,532300,20130106142641,1.343,237
532299,21,20130106142641,0.109,237
532278,532299,20130106142641,1.4525,238
532278,21,20130106142641,0.109,238
532277,532278,20130106142641,1.562,239
532277,21,20130106142641,0.109,239
532286,2694,20130106142641,0.0145,240
532286,21,20130106142641,0.109,240
532285,532286,20130106142641,0.124,241
532285,21,20130106142641,0.109,241
532284,532285,20130106142641,0.2335,242
532284,21,20130106142641,0.109,242
532283,532284,20130106142641,0.343,243
532283,21,20130106142641,0.109,243
532281,532283,20130106142641,0.4525,244
532281,21,20130106142641,0.109,244
532280,532281,20130106142641,0.562,245
532280,21,20130106142641,0.109,245
6,507753,20130107022317,0.0,246
6,6,20130107022317,0.049,246
6,118,20130107021833,0.0,247
6,6,20130107021833,0.099,247
6,507881,20130107022317,0.0102105,248
6,6,20130107022317,0.1357895,248
6,507702,20130107021833,0.0,249
6,6,20130107021833,0.009,249
6,508315,20130107021833,0.0,250
6,6,20130107021833,0.029,250
507881,6,20130107021833,0.01,251
507881,507881,20130107021833,0.0020862,251
20,19,20130107022317,0.05055,252
20,20,20130107022317,0.0502962,252
20,20,20130102211505,0.0513462,253
20,514660,20130102211505,0.096,253
507702,6,20130107021833,0.27,254
507702,507702,20130107021833,0.0603735,254
507702,6,20130107022317,0.04,255
507702,507702,20130107022317,0.0198735,255
6,507702,20130107022317,0.0,256
6,6,20130107022317,0.039,256
565984,284,20130105103902,0.0067,257
565984,507884,20130105103902,9.9928,257
507884,507885,20130107022317,1.4829,258
507884,507884,20130107022317,8.5099,258
508421,508422,20130107021208,0.0805335,259
508421,507886,20130107021208,0.047463,259
507886,507887,20130107022317,0.03,260
507886,507886,20130107022317,0.016963,260
507888,6,20130107021833,0.02,261
507888,508343,20130107021833,0.036985,261
6,507888,20130107022317,0.0,262
6,6,20130107022317,0.019,262
507731,261,20130106185536,0.2,263
507731,507731,20130106185536,0.01803,263
507731,20,20130107022317,0.05,264
507731,507731,20130107022317,0.00617,264
508296,22,20130107021833,0.0127104,265
508296,6,20130107021833,0.1,265
22,507893,20130107022317,0.0110953,266
22,6,20130107022317,0.05,266
118,22,20130107021208,0.0113848,267
118,6,20130107021208,0.1,267
508234,22,20130107020801,0.0375,268
508234,6,20130107020801,11.1,268
6,12,20130107021833,0.0,269
6,6,20130107021833,0.019,269
6,507894,20130107022317,0.0195385,270
6,6,20130107022317,0.0264615,270
6,507702,20130107021833,0.0,271
6,6,20130107021833,0.009,271
6,16,20130107021833,0.0,272
6,6,20130107021833,0.009,272
507894,6,20130107021833,0.01,273
507894,507894,20130107021833,0.0050627,273
621105,621106,20130103151729,0.004,274
621105,23,20130103151729,5.2872033,274
23,507898,20130107022317,3.8908215,275
23,13,20130107022317,4.05,275
531203,23,20130106150916,1.081364,276
531203,24,20130106150916,0.021,276
526408,23,20130106180658,1.5722543,277
526408,756,20130106180658,0.0028,277
527515,507900,20130106173619,22.28452,278
527515,278,20130106173619,0.0036,278
507900,507901,20130107022317,0.021,279
507900,507902,20130107022317,22.26352,279
16,6,20130107021833,0.01,280
16,16,20130107021833,0.33701,280
6,16,20130107022317,0.0,281
6,6,20130107022317,0.009,281
507894,6,20130107021833,0.01,282
507894,6,20130107021833,0.01,282
507894,507894,20130107021833,0.0068489,282
6,507894,20130107022317,0.0,283
6,6,20130107022317,0.009,283
568166,5869,20130105100042,0.025,284
568166,507904,20130105100042,3.475,284
507904,24,20130107022317,0.021,285
507904,507906,20130107022317,3.454,285
6,25,20130107015459,0.00465,286
6,6,20130107015459,1.02435,286
25,507910,20130107022317,0.0142653,287
25,6,20130107022317,0.01,287
122,25,20130107021833,0.0100769,288
122,6,20130107021833,0.01,288
172,25,20130107020801,0.0100383,289
172,6,20130107020801,0.01,289
507912,725530,20121230054307,0.016,290
507912,507912,20121230054307,0.3964281,290
507912,507913,20130107022317,0.016,291
507912,507912,20130107022317,0.3804281,291
15,18,20130106051507,0.0005051,292
15,6,20130106051507,0.01,292
18,507915,20130107022317,8.7e-06,293
18,6,20130107022317,0.01,293
